,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,Buy_Signal,Daily_Return,Strategy_Return,Total_Market_Return,Total_Strategy_Return
1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000010,2025-02-17,3857.01171875,3886.152926511077,3809.299116791676,3809.5955162912987,1799806,,,0,-0.007713087539501728,-0.0,0.9543887764510096,1.0
1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000011,2025-02-18,3826.092529296875,3876.669765987123,3817.4983904443516,3850.9859884863977,2149879,,,0,-0.00801635870143158,-0.0,0.946738053678358,1.0
1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000012,2025-02-19,3738.076171875,3827.82106864859,3722.319970005145,3825.1045153843083,4366672,,,0,-0.023004241729106867,-0.0,0.9249590626373968,1.0
1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000013,2025-02-20,3733.43310546875,3741.928604788681,3705.675015273267,3715.7509099558138,2888572,,,0,-0.0012421005332058366,-0.0,0.9238101704925014,1.0
1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000014,2025-02-21,3739.953125,3770.5760903658215,3729.0869114830957,3730.173629303301,1833931,,,0,0.001746387131377647,0.0,0.9254235006860853,1.0
1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000015,2025-02-24,3630.895751953125,3717.4301755985084,3625.3637652705784,3697.6239847229253,2508516,,,0,-0.029160090889341017,-0.0,0.8984380672949469,1.0
1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000016,2025-02-25,3585.40576171875,3613.5096912637337,3577.2066619706934,3580.911052714881,4101954,,,0,-0.012528586151201115,-0.0,0.8871819085673235,1.0
1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000017,2025-02-27,3568.612548828125,3593.752965954935,3556.9065775254853,3567.772790451682,3823856,,,0,-0.00468376914823021,-0.0,0.8830265533151078,1.0
1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000018,2025-02-28,3440.88525390625,3556.215291484246,3414.954517405844,3541.348287656423,7085018,,,0,-0.03579186397352618,-0.0,0.8514213870338418,1.0
1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000019,2025-03-03,3450.56591796875,3480.398563015721,3433.871319078812,3442.6137776512555,4990439,,,0,0.0028134225201232876,0.0,0.8538167951382375,1.0
1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000020,2025-03-04,3489.091796875,3507.811270911589,3422.1658003657744,3431.747776723982,2797737,,,0,0.011165089965569752,0.0,0.8633497364700704,1.0
1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000021,2025-03-05,3503.9091796875,3556.5609685813047,3478.0278844831014,3478.0278844831014,2501894,3758.6823852539055,,0,0.004246773566052742,0.0,0.8670161873091701,1.0
