,Unnamed: 0.1,Unnamed: 0,Price,Close,High,Low,Open,Volume,SMA_20,SMA_50,Buy_Signal,Daily_Return,Strategy_Return,Total_Market_Return,Total_Strategy_Return
1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000010,2025-02-17,1224.9000244140625,1227.5,1204.5,1211.0999755859375,8166683,,,0,0.006284678097401963,0.0,0.9583007911172691,1.0
1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000011,2025-02-18,1225.4000244140625,1229.9000244140625,1216.0999755859375,1224.8499755859375,6673250,,,0,0.0004081965793405473,0.0,0.9586919662221824,1.0
1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000012,2025-02-19,1227.449951171875,1232.75,1217.550048828125,1219.5,6217338,,,0,0.00167286332378902,0.0,0.9602957268512867,1.0
1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000013,2025-02-20,1233.0,1239.3499755859375,1222.0,1223.949951171875,7795582,,,0,0.0045216090666884146,0.0,0.9646378087165196,1.0
1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000014,2025-02-21,1228.1500244140625,1240.0,1222.1500244140625,1228.699951171875,6904025,,,0,-0.003933475738797654,-0.0,0.9608434292992063,1.0
1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000015,1970-01-01 00:00:00.000000015,2025-02-24,1214.550048828125,1223.25,1210.5,1216.550048828125,7172498,,,0,-0.01107354583364184,-0.0,0.9502034855459079,1.0
1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000016,1970-01-01 00:00:00.000000016,2025-02-25,1204.0,1221.0,1201.5,1211.0,11552182,,,0,-0.008686384590165241,-0.0,0.9419496526315406,1.0
1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000017,2025-02-27,1207.0999755859375,1215.0,1200.6500244140625,1212.800048828125,11509215,,,0,0.0025747305531043096,0.0,0.9443749191816571,1.0
1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000018,2025-02-28,1200.0999755859375,1217.3499755859375,1193.300048828125,1202.0,23007298,,,0,-0.0057990225677886365,-0.0,0.9388984677128691,1.0
1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000019,1970-01-01 00:00:00.000000019,2025-03-03,1171.25,1206.449951171875,1156.0,1204.0,17944938,,,0,-0.02403964350707677,-0.0,0.9163276832597111,1.0
1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000020,2025-03-04,1161.9000244140625,1174.0,1159.550048828125,1162.199951171875,11377373,,,0,-0.00798290338180363,-0.0,0.9090127278981769,1.0
1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000021,2025-03-05,1175.5999755859375,1183.0,1157.0,1161.0,8664095,1221.9125,,0,0.011790989658326145,0.0,0.9197308875721111,1.0
1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000022,1970-01-01 00:00:00.000000022,2025-03-06,1209.5999755859375,1213.949951171875,1185.1500244140625,1197.0,14468014,1218.4825012207032,,0,0.028921402437979582,0.0,0.9463307947062243,1.0
1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000023,1970-01-01 00:00:00.000000023,2025-03-07,1249.800048828125,1254.800048828125,1212.0,1216.0,16474965,1216.895001220703,,0,0.03323418820566215,0.0,0.9777813304423048,1.0
1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000024,2025-03-10,1238.4000244140625,1258.0,1235.4000244140625,1245.0,11931051,1215.4800048828124,,0,-0.009121478611520129,-0.0,0.9688625189499316,1.0
1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000025,2025-03-11,1247.300048828125,1249.5,1229.75,1240.0,10089838,1215.1625061035156,,0,0.007186712078977475,0.0,0.9758254549177376,1.0
1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000026,1970-01-01 00:00:00.000000026,2025-03-12,1257.050048828125,1263.0,1244.0,1258.0,11977555,1216.272509765625,,0,0.007816884164448146,0.0,0.9834533694635496,1.0
1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000027,1970-01-01 00:00:00.000000027,2025-03-13,1247.9000244140625,1264.1500244140625,1243.8499755859375,1260.050048828125,9505270,1217.8400085449218,,0,-0.0072789658793558365,-0.0,0.9762948459432869,1.0
1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000028,1970-01-01 00:00:00.000000028,2025-03-17,1238.8499755859375,1257.4000244140625,1233.0999755859375,1242.1500244140625,16640917,1218.977508544922,,0,-0.007252222654915319,-0.0,0.9692145383436599,1.0
1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000029,1970-01-01 00:00:00.000000029,2025-03-18,1238.8499755859375,1238.8499755859375,1238.8499755859375,1238.8499755859375,0,1220.0575073242187,,0,0.0,0.0,0.9692145383436599,1.0
1970-01-01 00:00:00.000000030,1970-01-01 00:00:00.000000030,1970-01-01 00:00:00.000000030,2025-03-19,1247.1500244140625,1253.25,1238.800048828125,1241.050048828125,16162399,1221.170007324219,,0,0.006699801422040075,0.0,0.9757080832859166,1.0
1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000031,2025-03-20,1269.1500244140625,1273.0,1250.050048828125,1251.8499755859375,15971477,1223.357507324219,,0,0.01764021935559512,0.0,0.9929197879021074,1.0
1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000032,1970-01-01 00:00:00.000000032,2025-03-21,1276.3499755859375,1281.0,1270.0999755859375,1275.0,21780769,1225.802508544922,,0,0.005673049705214428,0.0,0.9985526712121671,1.0
1970-01-01 00:00:00.000000033,1970-01-01 00:00:00.000000033,1970-01-01 00:00:00.000000033,2025-03-24,1302.0999755859375,1306.0,1284.25,1291.0,20299319,1229.2575073242188,,0,0.02017471735225196,0.0,1.0186981891152087,1.0
1970-01-01 00:00:00.000000034,1970-01-01 00:00:00.000000034,1970-01-01 00:00:00.000000034,2025-03-25,1285.449951171875,1307.699951171875,1282.5999755859375,1307.699951171875,13713899,1232.1225036621097,,0,-0.012787055315449214,-0.0,1.0056720390212446,1.0
1970-01-01 00:00:00.000000035,1970-01-01 00:00:00.000000035,1970-01-01 00:00:00.000000035,2025-03-26,1273.050048828125,1293.800048828125,1268.75,1291.0,12074747,1235.0475036621094,,0,-0.009646351717113255,-0.0,0.9959709728207792,1.0
1970-01-01 00:00:00.000000036,1970-01-01 00:00:00.000000036,1970-01-01 00:00:00.000000036,2025-03-27,1278.199951171875,1285.0,1271.300048828125,1278.1500244140625,15028056,1238.757501220703,,0,0.004045325907249708,0.0,0.9999999999999998,1.0
1970-01-01 00:00:00.000000037,1970-01-01 00:00:00.000000037,1970-01-01 00:00:00.000000037,2025-03-28,1275.0999755859375,1295.75,1269.0,1280.0,18147129,1242.1575012207031,,0,-0.002425266550116323,-0.0,0.9975747334498835,1.0
1970-01-01 00:00:00.000000038,1970-01-01 00:00:00.000000038,1970-01-01 00:00:00.000000038,2025-04-01,1252.5999755859375,1277.9000244140625,1249.300048828125,1264.5999755859375,12099648,1244.7825012207031,,0,-0.01764567518688931,-0.0,0.9799718537287792,1.0
1970-01-01 00:00:00.000000039,1970-01-01 00:00:00.000000039,1970-01-01 00:00:00.000000039,2025-04-02,1251.1500244140625,1255.550048828125,1243.9000244140625,1247.550048828125,10142590,1248.7775024414063,,0,-0.001157553249349852,-0.0,0.978837484125224,1.0
1970-01-01 00:00:00.000000040,1970-01-01 00:00:00.000000040,1970-01-01 00:00:00.000000040,2025-04-03,1248.699951171875,1251.800048828125,1233.050048828125,1233.050048828125,7434366,1253.117498779297,,0,-0.0019582569591004573,-0.0,0.9769206688101074,1.0
1970-01-01 00:00:00.000000041,1970-01-01 00:00:00.000000041,1970-01-01 00:00:00.000000041,2025-04-04,1204.699951171875,1245.449951171875,1193.1500244140625,1241.0999755859375,17908652,1254.5724975585938,,0,-0.035236647489820916,-0.0,0.9424972595777256,1.0
1970-01-01 00:00:00.000000042,1970-01-01 00:00:00.000000042,1970-01-01 00:00:00.000000042,2025-04-07,1165.699951171875,1171.25,1114.8499755859375,1132.199951171875,22156106,1252.3774963378903,,0,-0.03237320625941975,-0.0,0.9119856013944779,1.0
1970-01-01 00:00:00.000000043,1970-01-01 00:00:00.000000043,1970-01-01 00:00:00.000000043,2025-04-08,1182.199951171875,1196.5999755859375,1163.300048828125,1172.0,19555040,1248.997491455078,,0,0.01415458582065865,0.0,0.924894379856621,1.0
1970-01-01 00:00:00.000000044,1970-01-01 00:00:00.000000044,1970-01-01 00:00:00.000000044,2025-04-09,1185.3499755859375,1189.800048828125,1168.0,1169.5,10223104,1246.344989013672,,0,0.0026645445306776594,0.0,0.9273588021179225,1.0
1970-01-01 00:00:00.000000045,1970-01-01 00:00:00.000000045,1970-01-01 00:00:00.000000045,2025-04-11,1218.949951171875,1222.6500244140625,1195.1500244140625,1195.1500244140625,11224242,1244.9274841308593,,0,0.02834603811362002,0.0,0.9536457500677582,1.0
1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000046,1970-01-01 00:00:00.000000046,2025-04-15,1240.0999755859375,1251.0,1237.0999755859375,1251.0,13378535,1244.07998046875,,0,0.017351019534254997,0.0,0.9701924761059432,1.0
1970-01-01 00:00:00.000000047,1970-01-01 00:00:00.000000047,1970-01-01 00:00:00.000000047,2025-04-16,1239.300048828125,1240.9000244140625,1229.0,1234.0999755859375,8248464,1243.6499816894532,,0,-0.0006450502165638028,-0.0,0.9695666532391225,1.0
1970-01-01 00:00:00.000000048,1970-01-01 00:00:00.000000048,1970-01-01 00:00:00.000000048,2025-04-17,1274.5,1280.199951171875,1227.5999755859375,1240.199951171875,15398401,1245.4324829101563,,0,0.028403090280807897,0.0,0.997105342424334,1.0
1970-01-01 00:00:00.000000049,1970-01-01 00:00:00.000000049,1970-01-01 00:00:00.000000049,2025-04-21,1295.5,1300.9000244140625,1267.0,1270.0,10429964,1248.2649841308594,,0,0.0164770498234601,0.0,1.013534696830698,1.0
1970-01-01 00:00:00.000000050,1970-01-01 00:00:00.000000050,1970-01-01 00:00:00.000000050,2025-04-22,1291.199951171875,1303.9000244140625,1286.300048828125,1300.0,13051707,1250.46748046875,,0,-0.0033192194736588743,-0.0,1.0101705527277485,1.0
1970-01-01 00:00:00.000000051,1970-01-01 00:00:00.000000051,1970-01-01 00:00:00.000000051,2025-04-23,1300.0,1306.0,1285.4000244140625,1297.0,10480888,1252.0099792480469,1238.4499951171874,1,0.006815403625238803,0.0,1.0170552727749187,1.0
1970-01-01 00:00:00.000000052,1970-01-01 00:00:00.000000052,1970-01-01 00:00:00.000000052,2025-04-24,1301.5999755859375,1304.5,1290.300048828125,1292.4000244140625,10468940,1253.272479248047,1238.9179956054688,1,0.0012307504507211853,0.0012307504507211853,1.0183070140102948,1.0012307504507212
1970-01-01 00:00:00.000000053,1970-01-01 00:00:00.000000053,1970-01-01 00:00:00.000000053,2025-04-25,1300.4000244140625,1325.199951171875,1288.0999755859375,1303.5,14431012,1253.187481689453,1239.2949951171877,1,-0.000921904728320877,-0.000921904728320877,1.0173682319591963,1.0003077110877403
1970-01-01 00:00:00.000000054,1970-01-01 00:00:00.000000054,1970-01-01 00:00:00.000000054,2025-04-28,1368.800048828125,1374.5999755859375,1320.199951171875,1340.0,31104496,1257.3549865722655,1241.3369970703125,1,0.052599218032837625,0.052599218032837625,1.0708810054117006,1.052923114483173
1970-01-01 00:00:00.000000055,1970-01-01 00:00:00.000000055,1970-01-01 00:00:00.000000055,2025-04-29,1399.699951171875,1410.9000244140625,1370.0,1371.0,32538970,1263.687481689453,1244.2579956054688,1,0.022574445676126542,0.022574445676126542,1.0950555504939627,1.0766922701322112
1970-01-01 00:00:00.000000056,1970-01-01 00:00:00.000000056,1970-01-01 00:00:00.000000056,2025-04-30,1405.0,1412.4000244140625,1369.0,1402.0,25480745,1270.0274841308594,1247.66099609375,1,0.003786560700875574,0.003786560700875574,1.0992020448067388,1.0807692307692305
1970-01-01 00:00:00.000000057,1970-01-01 00:00:00.000000057,1970-01-01 00:00:00.000000057,2025-05-02,1419.800048828125,1426.699951171875,1409.0999755859375,1414.0,13007841,1277.2624877929688,1251.72599609375,1,0.010533842582295394,0.010533842582295394,1.1107808661128702,1.092153883713942
1970-01-01 00:00:00.000000058,1970-01-01 00:00:00.000000058,1970-01-01 00:00:00.000000058,2025-05-05,1431.300048828125,1439.5,1426.9000244140625,1431.0,12685649,1286.197491455078,1256.0299975585938,1,0.00809973207811332,0.00809973207811332,1.119777893525879,1.101000037560096
1970-01-01 00:00:00.000000059,1970-01-01 00:00:00.000000059,1970-01-01 00:00:00.000000059,2025-05-06,1420.9000244140625,1432.0,1410.5999755859375,1431.0,14084117,1294.684991455078,1260.102998046875,1,-0.007266138516922038,-0.007266138516922038,1.1116414322433328,1.093000018780048
1970-01-01 00:00:00.000000060,1970-01-01 00:00:00.000000060,1970-01-01 00:00:00.000000060,2025-05-07,1406.0,1424.4000244140625,1402.699951171875,1420.9000244140625,13440169,1302.5499938964845,1263.7249975585937,1,-0.010486328494650254,-0.010486328494650254,1.0999843950165658,1.0815384615384616
1970-01-01 00:00:00.000000061,1970-01-01 00:00:00.000000061,1970-01-01 00:00:00.000000061,2025-05-08,1407.0,1420.800048828125,1398.0,1404.0999755859375,16106175,1312.664996337891,1267.3569970703124,1,0.0007112375533429027,0.0007112375533429027,1.1007667452263927,1.0823076923076924
1970-01-01 00:00:00.000000062,1970-01-01 00:00:00.000000062,1970-01-01 00:00:00.000000062,2025-05-09,1377.199951171875,1394.800048828125,1374.5,1385.5,13668904,1323.2399963378907,1270.3519970703126,1,-0.02117984991337951,-0.02117984991337951,1.0774526707728584,1.0593845778245194
1970-01-01 00:00:00.000000063,1970-01-01 00:00:00.000000063,1970-01-01 00:00:00.000000063,2025-05-12,1436.5,1439.0,1400.0,1400.0,10674081,1335.9549987792968,1274.4219970703125,1,0.043058416301616775,0.043058416301616775,1.123846076416285,1.1050000000000002
1970-01-01 00:00:00.000000064,1970-01-01 00:00:00.000000064,1970-01-01 00:00:00.000000064,2025-05-13,1415.699951171875,1447.699951171875,1412.4000244140625,1433.5,11407896,1347.4724975585937,1278.1729956054687,1,-0.01447967200008704,-0.01447967200008704,1.1075731538511924,1.088999962439904
1970-01-01 00:00:00.000000065,1970-01-01 00:00:00.000000065,1970-01-01 00:00:00.000000065,2025-05-14,1424.4000244140625,1429.9000244140625,1415.5,1420.0,5570160,1357.7450012207032,1282.3699951171875,1,0.0061454217293615,0.0061454217293615,1.114379657977727,1.0956923264723561
1970-01-01 00:00:00.000000066,1970-01-01 00:00:00.000000066,1970-01-01 00:00:00.000000066,2025-05-15,1454.199951171875,1461.4000244140625,1412.699951171875,1425.0,20177211,1368.45,1287.373994140625,1,0.02092103780331711,0.02092103780331711,1.1376936369295265,1.1186153470552889
1970-01-01 00:00:00.000000067,1970-01-01 00:00:00.000000067,1970-01-01 00:00:00.000000067,2025-05-16,1456.4000244140625,1461.0,1447.300048828125,1453.199951171875,9036695,1379.304998779297,1292.3599951171875,1,0.001512909720849942,0.001512909720849942,1.1394148646921862,1.1203077110877409
1970-01-01 00:00:00.000000068,1970-01-01 00:00:00.000000068,1970-01-01 00:00:00.000000068,2025-05-19,1440.800048828125,1454.5999755859375,1438.199951171875,1452.0999755859375,6195791,1387.6200012207032,1297.1739965820314,1,-0.010711326094775098,-0.010711326094775098,1.1272102205192343,1.108307729867789
1970-01-01 00:00:00.000000069,1970-01-01 00:00:00.000000069,1970-01-01 00:00:00.000000069,2025-05-20,1424.5999755859375,1445.0,1421.800048828125,1438.199951171875,11270560,1394.075,1302.24099609375,1,-0.01124380392363522,-0.01124380392363522,1.1145360898189984,1.0958461350661064
1970-01-01 00:00:00.000000070,1970-01-01 00:00:00.000000070,1970-01-01 00:00:00.000000070,2025-05-21,1429.199951171875,1436.199951171875,1418.0999755859375,1423.9000244140625,6136364,1400.975,1307.5869946289065,1,0.0032289594726726545,0.0032289594726726545,1.118134881683855,1.09938457782452
1970-01-01 00:00:00.000000071,1970-01-01 00:00:00.000000071,1970-01-01 00:00:00.000000071,2025-05-22,1409.4000244140625,1423.800048828125,1396.9000244140625,1421.199951171875,12134466,1406.445001220703,1312.2629956054689,1,-0.013853853508445368,-0.013853853508445368,1.1026444048303239,1.0841538649338949
1970-01-01 00:00:00.000000072,1970-01-01 00:00:00.000000072,1970-01-01 00:00:00.000000072,2025-05-23,1426.800048828125,1433.800048828125,1406.5999755859375,1406.5999755859375,6474883,1412.7050048828123,1316.6069970703124,1,0.012345696120798832,0.012345696120798832,1.1162573175816581,1.0975384990985584
1970-01-01 00:00:00.000000073,1970-01-01 00:00:00.000000073,1970-01-01 00:00:00.000000073,2025-05-26,1434.800048828125,1441.0,1425.0999755859375,1432.0,4842944,1419.4250061035157,1320.3069970703125,1,0.005606952429368484,0.005606952429368484,1.122516119260273,1.1036923452524046
1970-01-01 00:00:00.000000074,1970-01-01 00:00:00.000000074,1970-01-01 00:00:00.000000074,2025-05-27,1422.0999755859375,1437.0,1413.9000244140625,1426.0999755859375,12640414,1422.0900024414063,1323.98099609375,1,-0.008851458607462614,-0.008851458607462614,1.1125802142944312,1.0939230581430295
1970-01-01 00:00:00.000000075,1970-01-01 00:00:00.000000075,1970-01-01 00:00:00.000000075,2025-05-28,1412.9000244140625,1422.5999755859375,1410.699951171875,1420.0999755859375,5944611,1422.7500061035155,1327.2929956054688,1,-0.0064692717318164394,-0.0064692717318164394,1.105382630564718,1.0868461726262026
1970-01-01 00:00:00.000000076,1970-01-01 00:00:00.000000076,1970-01-01 00:00:00.000000076,2025-05-29,1417.800048828125,1420.0,1408.5999755859375,1412.0999755859375,13771917,1423.3900085449218,1330.5079956054688,1,0.003468061667062816,0.003468061667062816,1.1092161656932167,1.0906154221754816
1970-01-01 00:00:00.000000077,1970-01-01 00:00:00.000000077,1970-01-01 00:00:00.000000077,2025-05-30,1420.9000244140625,1430.5999755859375,1409.699951171875,1418.0,13788484,1423.4450073242188,1333.9679956054688,1,0.0021864688102526397,0.0021864688102526397,1.111641432243333,1.0930000187800488
1970-01-01 00:00:00.000000078,1970-01-01 00:00:00.000000078,1970-01-01 00:00:00.000000078,2025-06-02,1413.699951171875,1417.5,1395.5999755859375,1412.0999755859375,8098668,1422.5650024414062,1337.4649951171875,1,-0.005067262381923454,-0.005067262381923454,1.1060084534315389,1.087461500901443
1970-01-01 00:00:00.000000079,1970-01-01 00:00:00.000000079,1970-01-01 00:00:00.000000079,2025-06-03,1405.5,1426.5,1403.4000244140625,1422.300048828125,11252626,1421.7950012207032,1340.7979956054687,1,-0.005800347637472614,-0.005800347637472614,1.0995932199116525,1.0811538461538468
1970-01-01 00:00:00.000000080,1970-01-01 00:00:00.000000080,1970-01-01 00:00:00.000000080,2025-06-04,1423.5,1425.699951171875,1406.0999755859375,1414.699951171875,8126827,1422.6700012207032,1344.3249951171874,1,0.012806830309498363,0.012806830309498363,1.1136755236885358,1.0950000000000006
1970-01-01 00:00:00.000000081,1970-01-01 00:00:00.000000081,1970-01-01 00:00:00.000000081,2025-06-05,1442.4000244140625,1454.699951171875,1423.5999755859375,1428.0,13716817,1424.4400024414062,1347.7899951171876,1,0.013277150975807839,0.013277150975807839,1.1284619617546103,1.1095384803185102
1970-01-01 00:00:00.000000082,1970-01-01 00:00:00.000000082,1970-01-01 00:00:00.000000082,2025-06-06,1443.5,1451.5,1437.0,1441.0,8182161,1427.7550048828125,1351.1329956054688,1,0.0007626009202157391,0.0007626009202157391,1.129322527885073,1.110384615384616
1970-01-01 00:00:00.000000083,1970-01-01 00:00:00.000000083,1970-01-01 00:00:00.000000083,2025-06-09,1448.800048828125,1457.5,1445.300048828125,1457.0,7885125,1428.3700073242187,1354.0669970703125,1,0.0036716652775372616,0.0036716652775372616,1.1334690221978492,1.1144615760216352
1970-01-01 00:00:00.000000084,1970-01-01 00:00:00.000000084,1970-01-01 00:00:00.000000084,2025-06-10,1438.5,1453.9000244140625,1436.0,1450.0,7913181,1429.510009765625,1357.127998046875,1,-0.0071093653237078724,-0.0071093653237078724,1.1254107768359387,1.1065384615384621
1970-01-01 00:00:00.000000085,1970-01-01 00:00:00.000000085,1970-01-01 00:00:00.000000085,2025-06-11,1448.9000244140625,1468.5999755859375,1443.0999755859375,1445.800048828125,8195700,1430.735009765625,1360.6449975585938,1,0.007229770187043849,0.007229770187043849,1.133547238118485,1.1145384803185103
1970-01-01 00:00:00.000000086,1970-01-01 00:00:00.000000086,1970-01-01 00:00:00.000000086,2025-06-12,1441.5999755859375,1457.0,1434.4000244140625,1453.5,8828114,1430.105010986328,1363.912998046875,1,-0.0050383385362128275,-0.0050383385362128275,1.127836043386055,1.1089230581430296
1970-01-01 00:00:00.000000087,1970-01-01 00:00:00.000000087,1970-01-01 00:00:00.000000087,2025-06-13,1427.9000244140625,1435.5,1414.300048828125,1424.0,9757276,1428.6800109863282,1366.9689990234374,1,-0.009503295923896427,-0.009503295923896427,1.117117883712121,1.0983846341646641
1970-01-01 00:00:00.000000088,1970-01-01 00:00:00.000000088,1970-01-01 00:00:00.000000088,2025-06-16,1437.800048828125,1442.4000244140625,1424.4000244140625,1426.9000244140625,8458093,1428.530010986328,1370.673000488281,1,0.006933275610892187,0.006933275610892187,1.1248631698897538,1.1060000375600967
1970-01-01 00:00:00.000000089,1970-01-01 00:00:00.000000089,1970-01-01 00:00:00.000000089,2025-06-17,1431.199951171875,1448.0,1425.800048828125,1448.0,10366599,1428.860009765625,1374.2739990234377,1,-0.004590414127214282,-0.004590414127214282,1.1196995821035087,1.1009230393629812
1970-01-01 00:00:00.000000090,1970-01-01 00:00:00.000000090,1970-01-01 00:00:00.000000090,2025-06-18,1430.0999755859375,1442.800048828125,1425.699951171875,1430.0,6681735,1428.905010986328,1377.9019995117187,1,-0.0007685687698890664,-0.0007685687698890664,1.1188390159730461,1.1000769042968754
1970-01-01 00:00:00.000000091,1970-01-01 00:00:00.000000091,1970-01-01 00:00:00.000000091,2025-06-19,1433.300048828125,1439.9000244140625,1425.699951171875,1430.0999755859375,10007230,1430.100012207031,1382.4740014648437,1,0.0022376570147666364,0.0022376570147666364,1.1213425939455328,1.102538499098558
1970-01-01 00:00:00.000000092,1970-01-01 00:00:00.000000092,1970-01-01 00:00:00.000000092,2025-06-20,1466.199951171875,1471.0,1428.0999755859375,1431.0,29010635,1432.0700073242188,1388.4840014648437,1,0.022953953270739902,0.022953953270739902,1.147081839447449,1.127846116286058
1970-01-01 00:00:00.000000093,1970-01-01 00:00:00.000000093,1970-01-01 00:00:00.000000093,2025-06-23,1456.800048828125,1463.800048828125,1442.0,1453.0,5989078,1433.170007324219,1393.9760034179687,1,-0.006411064422855217,-0.006411064422855217,1.139727823876464,1.120615422175481
1970-01-01 00:00:00.000000094,1970-01-01 00:00:00.000000094,1970-01-01 00:00:00.000000094,2025-06-24,1450.800048828125,1475.0,1443.0999755859375,1465.0,16402744,1434.605010986328,1399.2850048828125,1,-0.004118616006930087,-0.004118616006930087,1.135033722617503,1.1160000375600962
1970-01-01 00:00:00.000000095,1970-01-01 00:00:00.000000095,1970-01-01 00:00:00.000000095,2025-06-25,1467.300048828125,1472.4000244140625,1460.5,1464.0,7525851,1437.3250122070312,1404.2520068359374,1,0.011373035183813052,0.011373035183813052,1.147942501079646,1.1286923452524038
1970-01-01 00:00:00.000000096,1970-01-01 00:00:00.000000096,1970-01-01 00:00:00.000000096,2025-06-26,1495.300048828125,1498.800048828125,1465.0999755859375,1469.0999755859375,14657893,1441.2000122070312,1409.3560083007812,1,0.019082668212518916,0.019082668212518916,1.169848306954798,1.1502308067908653
1970-01-01 00:00:00.000000097,1970-01-01 00:00:00.000000097,1970-01-01 00:00:00.000000097,2025-06-27,1515.4000244140625,1522.0,1496.9000244140625,1499.4000244140625,11117052,1445.9250122070312,1414.8780078125,1,0.013442101872256362,0.013442101872256362,1.185573527071971,1.1656923264723558
1970-01-01 00:00:00.000000098,1970-01-01 00:00:00.000000098,1970-01-01 00:00:00.000000098,2025-06-30,1500.5999755859375,1524.800048828125,1496.0,1513.800048828125,8409527,1450.2700134277345,1419.400007324219,1,-0.009766430374611779,-0.009766430374611779,1.1739947057658395,1.1543076735276443
1970-01-01 00:00:00.000000099,1970-01-01 00:00:00.000000099,1970-01-01 00:00:00.000000099,2025-07-01,1528.4000244140625,1531.4000244140625,1500.0999755859375,1500.5999755859375,10368523,1456.4150146484376,1424.0580078125,1,0.018525955804624017,0.018525955804624017,1.19574407979972,1.1756923264723558
1970-01-01 00:00:00.000000100,1970-01-01 00:00:00.000000100,1970-01-01 00:00:00.000000100,2025-07-02,1518.800048828125,1530.0,1508.699951171875,1528.4000244140625,6361002,1461.1800170898437,1428.610009765625,1,-0.006281062177827312,-0.006281062177827312,1.188233536885729,1.1683077298677884
